term_iri	term_label	term_type	mondo_iri	mondo_label	all_children_count	active_children_needing_reparent
http://www.ebi.ac.uk/efo/EFO_1001043	mesenteric vascular occlusion	EFO	http://purl.obolibrary.org/obo/MONDO_0006855	mesenteric vascular occlusion	0	0
http://www.ebi.ac.uk/efo/EFO_1001044	mesothelial neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0006856	mesothelial neoplasm	1	0
http://www.ebi.ac.uk/efo/EFO_1001045	middle cerebral artery infarction	EFO	http://purl.obolibrary.org/obo/MONDO_0006857	middle cerebral artery infarction	0	0
http://www.ebi.ac.uk/efo/EFO_1001047	mouth disease	EFO	http://purl.obolibrary.org/obo/MONDO_0006858	mouth disease	13	5
http://www.ebi.ac.uk/efo/EFO_1001048	mucinous cystadenoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006859	mucinous cystadenoma	0	0
http://www.ebi.ac.uk/efo/EFO_1001050	multiple system atrophy	EFO	http://purl.obolibrary.org/obo/MONDO_0007803	multiple system atrophy	0	0
http://www.ebi.ac.uk/efo/EFO_1001051	mycosis fungoides	EFO	http://purl.obolibrary.org/obo/MONDO_0009691	mycosis fungoides	0	0
http://www.ebi.ac.uk/efo/EFO_1001052	myeloid sarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006861	myeloid sarcoma	1	0
http://www.ebi.ac.uk/efo/EFO_1001053	myoclonic cerebellar dyssynergia	EFO	http://purl.obolibrary.org/obo/MONDO_0008945	myoclonic cerebellar dyssynergia	0	0
http://www.ebi.ac.uk/efo/EFO_1001054	myofascial pain syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0006862	myofascial pain syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_1001055	myxedema	EFO	http://purl.obolibrary.org/obo/MONDO_0009718	myxedema	0	0
http://www.ebi.ac.uk/efo/EFO_1001056	myxosarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006863	myxosarcoma	0	0
http://www.ebi.ac.uk/efo/EFO_1001057	necrotizing sialometaplasia	EFO	http://purl.obolibrary.org/obo/MONDO_0006864	necrotizing sialometaplasia	0	0
http://www.ebi.ac.uk/efo/EFO_1001058	necrotizing ulcerative gingivitis	EFO	http://purl.obolibrary.org/obo/MONDO_0006865	necrotizing ulcerative gingivitis	0	0
http://www.ebi.ac.uk/efo/EFO_1001059	neonatal myasthenia gravis	EFO	http://purl.obolibrary.org/obo/MONDO_0006866	neonatal myasthenia gravis	0	0
http://www.ebi.ac.uk/efo/EFO_1001060	neovascular glaucoma	EFO	http://purl.obolibrary.org/obo/MONDO_0019783	neovascular glaucoma	0	0
http://www.ebi.ac.uk/efo/EFO_1001061	neurogenic bowel	EFO	http://purl.obolibrary.org/obo/MONDO_0006868	neurogenic bowel	0	0
http://www.ebi.ac.uk/efo/EFO_1001062	nodular goiter	EFO	http://purl.obolibrary.org/obo/MONDO_0006869	nodular goiter (disease)	1	0
http://www.ebi.ac.uk/efo/EFO_1001063	noma	EFO	http://purl.obolibrary.org/obo/MONDO_0017124	noma	0	0
http://www.ebi.ac.uk/efo/EFO_1001064	non-gestational choriocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006871	non-gestational choriocarcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1001065	normal pressure hydrocephalus	EFO	http://purl.obolibrary.org/obo/MONDO_0009366	normal pressure hydrocephalus	0	0
http://www.ebi.ac.uk/efo/EFO_1001067	nutritional deficiency disease	EFO	http://purl.obolibrary.org/obo/MONDO_0006873	nutritional deficiency disease	7	2
http://www.ebi.ac.uk/efo/EFO_1001068	obstructive jaundice	EFO	http://purl.obolibrary.org/obo/MONDO_0006874	obstructive jaundice	0	0
http://www.ebi.ac.uk/efo/EFO_1001069	ocular hypertension	EFO	http://purl.obolibrary.org/obo/MONDO_0006875	ocular hypertension	0	0
http://www.ebi.ac.uk/efo/EFO_1001070	ocular tuberculosis	EFO	http://purl.obolibrary.org/obo/MONDO_0006876	ocular tuberculosis	0	0
http://www.ebi.ac.uk/efo/EFO_1001071	oophoritis	EFO	http://purl.obolibrary.org/obo/MONDO_0006877	oophoritis	0	0
http://www.ebi.ac.uk/efo/EFO_1001072	opportunistic Moraxellaceae infectious disease	EFO	http://purl.obolibrary.org/obo/MONDO_0006878	opportunistic Moraxellaceae infectious disease	0	0
http://www.ebi.ac.uk/efo/EFO_1001073	optic nerve neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0002640	optic nerve neoplasm	0	0
http://www.ebi.ac.uk/efo/EFO_1001074	optic papillitis	EFO	http://purl.obolibrary.org/obo/MONDO_0006879	optic papillitis	0	0
http://www.ebi.ac.uk/efo/EFO_1001075	oral leukoedema	EFO	http://purl.obolibrary.org/obo/MONDO_0006880	oral leukoedema	0	0
http://www.ebi.ac.uk/efo/EFO_1001076	orbital cellulitis	EFO	http://purl.obolibrary.org/obo/MONDO_0006881	orbital cellulitis	0	0
http://www.ebi.ac.uk/efo/EFO_1001078	orchitis	EFO	http://purl.obolibrary.org/obo/MONDO_0006882	orchitis (disease)	0	0
http://www.ebi.ac.uk/efo/EFO_1001079	oxyphilic adenoma	EFO	http://purl.obolibrary.org/obo/MONDO_0003424	oncocytic adenoma	0	0
http://www.ebi.ac.uk/efo/EFO_1001080	Pancoast tumor	EFO	http://purl.obolibrary.org/obo/MONDO_0006883	Pancoast tumor	0	0
http://www.ebi.ac.uk/efo/EFO_1001081	panophthalmitis	EFO	http://purl.obolibrary.org/obo/MONDO_0006884	panophthalmitis	0	0
http://www.ebi.ac.uk/efo/EFO_1001082	panuveitis	EFO	http://purl.obolibrary.org/obo/MONDO_0017255	panuveitis (disease)	2	0
http://www.ebi.ac.uk/efo/EFO_1001083	papillary follicular thyroid adenocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006886	papillary follicular thyroid adenocarcinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1001084	parametritis	EFO	http://purl.obolibrary.org/obo/MONDO_0006887	parametritis	0	0
http://www.ebi.ac.uk/efo/EFO_1001085	paraneoplastic polyneuropathy	EFO	http://purl.obolibrary.org/obo/MONDO_0006888	paraneoplastic polyneuropathy	0	0
http://www.ebi.ac.uk/efo/EFO_1001086	paraphimosis	EFO	http://purl.obolibrary.org/obo/MONDO_0006889	paraphimosis	0	0
http://www.ebi.ac.uk/efo/EFO_1001087	parathyroid adenoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006890	parathyroid gland adenoma	0	0
http://www.ebi.ac.uk/efo/EFO_1001088	pars planitis	EFO	http://purl.obolibrary.org/obo/MONDO_0011644	pars planitis	0	0
http://www.ebi.ac.uk/efo/EFO_1001089	partial motor epilepsy	EFO	http://purl.obolibrary.org/obo/MONDO_0006891	partial motor epilepsy	0	0
http://www.ebi.ac.uk/efo/EFO_1001090	partial sensory epilepsy	EFO	http://purl.obolibrary.org/obo/MONDO_0006892	partial sensory epilepsy	0	0
http://www.ebi.ac.uk/efo/EFO_1001091	Pasteurella hemorrhagic septicemia	EFO	http://purl.obolibrary.org/obo/MONDO_0006893	Pasteurella hemorrhagic septicemia	0	0
http://www.ebi.ac.uk/efo/EFO_1001092	patellofemoral pain syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0006894	patellofemoral pain syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_1001093	Pelger-Huet anomaly	EFO	http://purl.obolibrary.org/obo/MONDO_0008214	Pelger-Huet anomaly	0	0
http://www.ebi.ac.uk/efo/EFO_1001094	penile neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0006895	penile neoplasm	2	1
http://www.ebi.ac.uk/efo/EFO_1001095	peptic esophagitis	EFO	http://purl.obolibrary.org/obo/MONDO_0006896	peptic esophagitis	0	0
http://www.ebi.ac.uk/efo/EFO_1001096	periapical granuloma	EFO	http://purl.obolibrary.org/obo/MONDO_0006897	periapical granuloma	0	0
http://www.ebi.ac.uk/efo/EFO_1001097	periarthritis	EFO	http://purl.obolibrary.org/obo/MONDO_0006898	periarthritis	0	0
http://www.ebi.ac.uk/efo/EFO_1001098	pericoronitis	EFO	http://purl.obolibrary.org/obo/MONDO_0006899	pericoronitis	0	0
http://www.ebi.ac.uk/efo/EFO_1001099	perinephritis	EFO	http://purl.obolibrary.org/obo/MONDO_0006900	perinephritis	0	0
http://www.ebi.ac.uk/efo/EFO_1001100	peritoneal neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0006901	peritoneal neoplasm	3	0
http://www.ebi.ac.uk/efo/EFO_1001101	periventricular leukomalacia	EFO	http://purl.obolibrary.org/obo/MONDO_0015742	periventricular leukomalacia	0	0
http://www.ebi.ac.uk/efo/EFO_1001102	peroneal nerve paralysis	EFO	http://purl.obolibrary.org/obo/MONDO_0006903	peroneal nerve paralysis	0	0
http://www.ebi.ac.uk/efo/EFO_1001103	persistent fetal circulation syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0022430	persistent fetal circulation syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_1001104	phimosis	EFO	http://purl.obolibrary.org/obo/MONDO_0006904	phimosis	0	0
http://www.ebi.ac.uk/efo/EFO_1001105	pigmented spindle cell nevus	EFO	http://purl.obolibrary.org/obo/MONDO_0006905	pigmented spindle cell nevus	0	0
http://www.ebi.ac.uk/efo/EFO_1001107	pilar sheath acanthoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006907	pilar sheath acanthoma	0	0
http://www.ebi.ac.uk/efo/EFO_1001108	pituitary apoplexy	EFO	http://purl.obolibrary.org/obo/MONDO_0006908	pituitary apoplexy	0	0
http://www.ebi.ac.uk/efo/EFO_1001109	pituitary dwarfism	EFO	http://purl.obolibrary.org/obo/MONDO_0006909	pituitary dwarfism	0	0
http://www.ebi.ac.uk/efo/EFO_1001110	pituitary-dependent Cushing's disease	EFO	http://purl.obolibrary.org/obo/MONDO_0020528	ACTH-dependent Cushing syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_1001111	placental site trophoblastic tumor	EFO	http://purl.obolibrary.org/obo/MONDO_0020552	placental site trophoblastic tumor	0	0
http://www.ebi.ac.uk/efo/EFO_1001112	platelet storage pool deficiency	EFO	http://purl.obolibrary.org/obo/MONDO_0008495	platelet storage pool deficiency	0	0
http://www.ebi.ac.uk/efo/EFO_1001113	pneumatosis cystoides intestinalis	EFO	http://purl.obolibrary.org/obo/MONDO_0006912	pneumatosis cystoides intestinalis	0	0
http://www.ebi.ac.uk/efo/EFO_1001114	pneumococcal meningitis	EFO	http://purl.obolibrary.org/obo/MONDO_0006913	pneumococcal meningitis	0	0
http://www.ebi.ac.uk/efo/EFO_1001115	POEMS syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0017364	POEMS syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_1001116	polyradiculoneuropathy	EFO	http://purl.obolibrary.org/obo/MONDO_0006915	polyradiculoneuropathy	1	0
http://www.ebi.ac.uk/efo/EFO_1001117	postcholecystectomy syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0006916	postcholecystectomy syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_1001118	posterior cerebral artery infarction	EFO	http://purl.obolibrary.org/obo/MONDO_0006917	posterior cerebral artery infarction	0	0
http://www.ebi.ac.uk/efo/EFO_1001119	posterior uveitis	EFO	http://purl.obolibrary.org/obo/MONDO_0006918	posterior uveitis	0	0
http://www.ebi.ac.uk/efo/EFO_1001120	potassium deficiency	EFO	http://purl.obolibrary.org/obo/MONDO_0006919	potassium deficiency	0	0
http://www.ebi.ac.uk/efo/EFO_1001121	prediabetes syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0006920	prediabetes syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_1001122	primary Actinomycetales infectious disease	EFO	http://purl.obolibrary.org/obo/MONDO_0006921	primary Actinomycetales infectious disease	0	0
http://www.ebi.ac.uk/efo/EFO_1001123	primary Anaplasmataceae infectious disease	EFO	http://purl.obolibrary.org/obo/MONDO_0006922	primary Anaplasmataceae infectious disease	0	0
http://www.ebi.ac.uk/efo/EFO_1001124	primary Bacillaceae infectious disease	EFO	http://purl.obolibrary.org/obo/MONDO_0006923	primary Bacillaceae infectious disease	0	0
http://www.ebi.ac.uk/efo/EFO_1001125	primary Bartonellaceae infectious disease	EFO	http://purl.obolibrary.org/obo/MONDO_0006924	primary Bartonellaceae infectious disease	0	0
http://www.ebi.ac.uk/efo/EFO_1001126	primary Fusobacteriaceae infectious disease	EFO	http://purl.obolibrary.org/obo/MONDO_0006925	primary Fusobacteriaceae infectious disease	0	0
http://www.ebi.ac.uk/efo/EFO_1001127	primary Haemophilus infectious disease	EFO	http://purl.obolibrary.org/obo/MONDO_0006926	primary haemophilus infectious disease	0	0
http://www.ebi.ac.uk/efo/EFO_1001128	primary Rickettsiaceae infectious disease	EFO	http://purl.obolibrary.org/obo/MONDO_0006927	primary Rickettsiaceae infectious disease	0	0
http://www.ebi.ac.uk/efo/EFO_1001130	Proteus infectious disease	EFO	http://purl.obolibrary.org/obo/MONDO_0006929	Proteus infectious disease	0	0
http://www.ebi.ac.uk/efo/EFO_1001131	pseudobulbar palsy	EFO	http://purl.obolibrary.org/obo/MONDO_0006930	pseudobulbar palsy	0	0
http://www.ebi.ac.uk/efo/EFO_1001132	pseudotumor cerebri	EFO	http://purl.obolibrary.org/obo/MONDO_0009468	pseudotumor cerebri	0	0
http://www.ebi.ac.uk/efo/EFO_1001133	pulmonary coin lesion	EFO	http://purl.obolibrary.org/obo/MONDO_0006931	pulmonary coin lesion	0	0
http://www.ebi.ac.uk/efo/EFO_1001134	pulmonary edema	EFO	http://purl.obolibrary.org/obo/MONDO_0006932	pulmonary edema	1	1
http://www.ebi.ac.uk/efo/EFO_1001135	pulmonary plasma cell granuloma	EFO	http://purl.obolibrary.org/obo/MONDO_0006933	pulmonary plasma cell granuloma	0	0
http://www.ebi.ac.uk/efo/EFO_1001137	pulmonary subvalvular stenosis	EFO	http://purl.obolibrary.org/obo/MONDO_0006935	pulmonary subvalvular stenosis	0	0
http://www.ebi.ac.uk/efo/EFO_1001138	pulmonary valve stenosis	EFO	http://purl.obolibrary.org/obo/MONDO_0006936	pulmonary valve stenosis	0	0
http://www.ebi.ac.uk/efo/EFO_1001139	pulpitis	EFO	http://purl.obolibrary.org/obo/MONDO_0006937	pulpitis	0	0
http://www.ebi.ac.uk/efo/EFO_1001140	pyelitis	EFO	http://purl.obolibrary.org/obo/MONDO_0006938	pyelitis	0	0
http://www.ebi.ac.uk/efo/EFO_1001141	pyelonephritis	EFO	http://purl.obolibrary.org/obo/MONDO_0006939	pyelonephritis	1	0
http://www.ebi.ac.uk/efo/EFO_1001142	pyruvate carboxylase deficiency disease	EFO	http://purl.obolibrary.org/obo/MONDO_0009949	pyruvate carboxylase deficiency disease	0	0
http://www.ebi.ac.uk/efo/EFO_1001143	radial nerve lesion	EFO	http://purl.obolibrary.org/obo/MONDO_0006940	radial nerve lesion	0	0
http://www.ebi.ac.uk/efo/EFO_1001144	rat-bite fever	EFO	http://purl.obolibrary.org/obo/MONDO_0006941	rat-bite fever	0	0
http://www.ebi.ac.uk/efo/EFO_1001145	Raynaud disease	EFO	http://purl.obolibrary.org/obo/MONDO_0008364	Raynaud disease	0	0
http://www.ebi.ac.uk/efo/EFO_1001146	reflex epilepsy	EFO	http://purl.obolibrary.org/obo/MONDO_0017768	reflex epilepsy	0	0
http://www.ebi.ac.uk/efo/EFO_1001147	reflex sympathetic dystrophy	EFO	http://purl.obolibrary.org/obo/MONDO_0011441	reflex sympathetic dystrophy	0	0
http://www.ebi.ac.uk/efo/EFO_1001148	relapsing polychondritis	EFO	http://purl.obolibrary.org/obo/MONDO_0019125	relapsing polychondritis	0	0
http://www.ebi.ac.uk/efo/EFO_1001149	renal aminoaciduria	EFO	http://purl.obolibrary.org/obo/MONDO_0006944	renal aminoaciduria	0	0
http://www.ebi.ac.uk/efo/EFO_1001150	renal artery obstruction	EFO	http://purl.obolibrary.org/obo/MONDO_0006945	renal artery obstruction	0	0
http://www.ebi.ac.uk/efo/EFO_1001152	renal osteodystrophy	EFO	http://purl.obolibrary.org/obo/MONDO_0006946	renal osteodystrophy	0	0
http://www.ebi.ac.uk/efo/EFO_1001153	renovascular hypertension	EFO	http://purl.obolibrary.org/obo/MONDO_0006947	renovascular hypertension (disease)	0	0
http://www.ebi.ac.uk/efo/EFO_1001154	retinal artery occlusion	EFO	http://purl.obolibrary.org/obo/MONDO_0006948	retinal artery occlusion	0	0
http://www.ebi.ac.uk/efo/EFO_1001155	retinal drusen	EFO	http://purl.obolibrary.org/obo/MONDO_0006949	retinal drusen	0	0
http://www.ebi.ac.uk/efo/EFO_1001156	retinal vasculitis	EFO	http://purl.obolibrary.org/obo/MONDO_0006950	retinal vasculitis	0	0
http://www.ebi.ac.uk/efo/EFO_1001157	retinal vein occlusion	EFO	http://purl.obolibrary.org/obo/MONDO_0006951	retinal vein occlusion	0	0
http://www.ebi.ac.uk/efo/EFO_1001158	retinopathy of prematurity	EFO	http://purl.obolibrary.org/obo/MONDO_0006952	retinopathy of prematurity	0	0
http://www.ebi.ac.uk/efo/EFO_1001159	Rh isoimmunization	EFO	http://purl.obolibrary.org/obo/MONDO_0006953	Rh isoimmunization	0	0
http://www.ebi.ac.uk/efo/EFO_1001160	rheumatic fever	EFO	http://purl.obolibrary.org/obo/MONDO_0017767	rheumatic fever	0	0
http://www.ebi.ac.uk/efo/EFO_1001161	rheumatic heart disease	EFO	http://purl.obolibrary.org/obo/MONDO_0006955	rheumatic heart disease	0	0
http://www.ebi.ac.uk/efo/EFO_1001162	rickettsiosis	EFO	http://purl.obolibrary.org/obo/MONDO_0006956	rickettsiosis	3	0
http://www.ebi.ac.uk/efo/EFO_1001163	root caries	EFO	http://purl.obolibrary.org/obo/MONDO_0006957	root caries	0	0
http://www.ebi.ac.uk/efo/EFO_1001164	SAPHO syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0019266	SAPHO syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_1001165	Schnitzler syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0018304	Schnitzler syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_1001166	sciatic neuropathy	EFO	http://purl.obolibrary.org/obo/MONDO_0006960	sciatic neuropathy	0	0
http://www.ebi.ac.uk/efo/EFO_1001167	scimitar syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0015987	scimitar syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_1001168	scrapie	EFO	http://purl.obolibrary.org/obo/MONDO_0006961	scrapie	0	0
http://www.ebi.ac.uk/efo/EFO_1001169	scurvy	EFO	http://purl.obolibrary.org/obo/MONDO_0009412	scurvy	0	0
http://www.ebi.ac.uk/efo/EFO_1001171	sebaceous adenocarcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006962	sebaceous adenocarcinoma	1	0
http://www.ebi.ac.uk/efo/EFO_1001172	sebaceous gland neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0006963	sebaceous gland neoplasm	0	0
http://www.ebi.ac.uk/efo/EFO_1001173	secondary hyperparathyroidism	EFO	http://purl.obolibrary.org/obo/MONDO_0006964	secondary hyperparathyroidism (disease)	0	0
http://www.ebi.ac.uk/efo/EFO_1001174	secondary hypertrophic osteoarthropathy	EFO	http://purl.obolibrary.org/obo/MONDO_0006965	secondary hypertrophic osteoarthropathy	0	0
http://www.ebi.ac.uk/efo/EFO_1001175	secondary Parkinson disease	EFO	http://purl.obolibrary.org/obo/MONDO_0006966	secondary Parkinson disease	0	0
http://www.ebi.ac.uk/efo/EFO_1001176	sensorineural hearing loss	EFO	http://purl.obolibrary.org/obo/MONDO_0020678	sensorineural hearing loss disorder	2	1
http://www.ebi.ac.uk/efo/EFO_1001178	shoulder impingement syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0006968	shoulder impingement syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_1001179	sialadenitis	EFO	http://purl.obolibrary.org/obo/MONDO_0006969	sialadenitis	0	0
http://www.ebi.ac.uk/efo/EFO_1001180	sialolithiasis	EFO	http://purl.obolibrary.org/obo/MONDO_0006970	sialolithiasis	0	0
http://www.ebi.ac.uk/efo/EFO_1001181	sigmoid neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0006971	sigmoid neoplasm	0	0
http://www.ebi.ac.uk/efo/EFO_1001182	silo filler's disease	EFO	http://purl.obolibrary.org/obo/MONDO_0006972	silo filler disease	0	0
http://www.ebi.ac.uk/efo/EFO_1001183	skin appendage carcinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006973	skin appendage carcinoma	2	0
http://www.ebi.ac.uk/efo/EFO_1001184	small cell sarcoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006974	small cell sarcoma	2	0
http://www.ebi.ac.uk/efo/EFO_1001185	smooth muscle tumor	EFO	http://purl.obolibrary.org/obo/MONDO_0006975	smooth muscle tumor	2	0
http://www.ebi.ac.uk/efo/EFO_1001186	Sneddon syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0008436	Sneddon syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_1001187	somatostatinoma	EFO	http://purl.obolibrary.org/obo/MONDO_0006976	somatostatinoma	0	0
http://www.ebi.ac.uk/efo/EFO_1001189	spermatocele	EFO	http://purl.obolibrary.org/obo/MONDO_0006977	spermatocele	0	0
http://www.ebi.ac.uk/efo/EFO_1001190	splenic infarction	EFO	http://purl.obolibrary.org/obo/MONDO_0006978	splenic infarction	0	0
http://www.ebi.ac.uk/efo/EFO_1001192	struma ovarii	EFO	http://purl.obolibrary.org/obo/MONDO_0006980	struma ovarii	0	0
http://www.ebi.ac.uk/efo/EFO_1001193	subacute bacterial endocarditis	EFO	http://purl.obolibrary.org/obo/MONDO_0006981	subacute bacterial endocarditis	0	0
http://www.ebi.ac.uk/efo/EFO_1001194	subacute thyroiditis	EFO	http://purl.obolibrary.org/obo/MONDO_0006982	subacute thyroiditis	0	0
http://www.ebi.ac.uk/efo/EFO_1001195	subclavian steal syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0006983	subclavian steal syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_1001196	subdural empyema	EFO	http://purl.obolibrary.org/obo/MONDO_0006984	subdural empyema	0	0
http://www.ebi.ac.uk/efo/EFO_1001198	substernal goiter	EFO	http://purl.obolibrary.org/obo/MONDO_0006986	substernal goiter	0	0
http://www.ebi.ac.uk/efo/EFO_1001199	subvalvular aortic stenosis	EFO	http://purl.obolibrary.org/obo/MONDO_0006987	subvalvular aortic stenosis	1	0
http://www.ebi.ac.uk/efo/EFO_1001200	sulfhemoglobinemia	EFO	http://purl.obolibrary.org/obo/MONDO_0006988	sulfhemoglobinemia	0	0
http://www.ebi.ac.uk/efo/EFO_1001202	suppurative periapical periodontitis	EFO	http://purl.obolibrary.org/obo/MONDO_0006989	suppurative periapical periodontitis	0	0
http://www.ebi.ac.uk/efo/EFO_1001203	suppurative uveitis	EFO	http://purl.obolibrary.org/obo/MONDO_0006990	suppurative uveitis	0	0
http://www.ebi.ac.uk/efo/EFO_1001204	sweat gland neoplasm	EFO	http://purl.obolibrary.org/obo/MONDO_0002381	sweat gland neoplasm	0	0
http://www.ebi.ac.uk/efo/EFO_1001205	sympathetic ophthalmia	EFO	http://purl.obolibrary.org/obo/MONDO_0019198	sympathetic ophthalmia	0	0
http://www.ebi.ac.uk/efo/EFO_1001206	syphilitic aortitis	EFO	http://purl.obolibrary.org/obo/MONDO_0006992	syphilitic aortitis	0	0
http://www.ebi.ac.uk/efo/EFO_1001207	systolic heart failure	EFO	http://purl.obolibrary.org/obo/MONDO_0006993	systolic heart failure	0	0
http://www.ebi.ac.uk/efo/EFO_1001208	tarsal tunnel syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0006994	tarsal tunnel syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_1001209	temporal arteritis	EFO	http://purl.obolibrary.org/obo/MONDO_0008538	temporal arteritis	0	0
http://www.ebi.ac.uk/efo/EFO_1001210	tethered spinal cord syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0006995	tethered spinal cord syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_1001211	thromboangiitis obliterans	EFO	http://purl.obolibrary.org/obo/MONDO_0008889	thromboangiitis obliterans	0	0
http://www.ebi.ac.uk/efo/EFO_1001212	thyroid crisis	EFO	http://purl.obolibrary.org/obo/MONDO_0006996	thyroid crisis (disease)	0	0
http://www.ebi.ac.uk/efo/EFO_1001213	tibial neuropathy	EFO	http://purl.obolibrary.org/obo/MONDO_0006997	tibial neuropathy	1	0
http://www.ebi.ac.uk/efo/EFO_1001214	tonsil cancer	EFO	http://purl.obolibrary.org/obo/MONDO_0006998	tonsil cancer	1	0
http://www.ebi.ac.uk/efo/EFO_1001216	tooth disease	EFO	http://purl.obolibrary.org/obo/MONDO_0006999	tooth disease	6	2
http://www.ebi.ac.uk/efo/EFO_1001217	Treponema infectious disease	EFO	http://purl.obolibrary.org/obo/MONDO_0007000	Treponema infectious disease	0	0
http://www.ebi.ac.uk/efo/EFO_1001218	tricuspid valve prolapse	EFO	http://purl.obolibrary.org/obo/MONDO_0007001	tricuspid valve prolapse (disease)	0	0
http://www.ebi.ac.uk/efo/EFO_1001219	trigeminal neuralgia	EFO	http://purl.obolibrary.org/obo/MONDO_0008599	trigeminal neuralgia	0	0
http://www.ebi.ac.uk/efo/EFO_1001220	trochlear nerve disease	EFO	http://purl.obolibrary.org/obo/MONDO_0007002	trochlear nerve disease	0	0
http://www.ebi.ac.uk/efo/EFO_1001221	twin-to-twin transfusion syndrome	EFO	http://purl.obolibrary.org/obo/MONDO_0019805	twin to twin transfusion syndrome	0	0
http://www.ebi.ac.uk/efo/EFO_1001222	type III hypersensitivity reaction disease	EFO	http://purl.obolibrary.org/obo/MONDO_0007004	hypersensitivity reaction type III disease	1	0
http://www.ebi.ac.uk/efo/EFO_1001223	ulcerative proctosigmoiditis	EFO	http://purl.obolibrary.org/obo/MONDO_0007005	ulcerative proctosigmoiditis	0	0
http://www.ebi.ac.uk/efo/EFO_1001224	ulnar neuropathy	EFO	http://purl.obolibrary.org/obo/MONDO_0007006	ulnar neuropathy	0	0
http://www.ebi.ac.uk/efo/EFO_1001225	Ureaplasma urealyticum urethritis	EFO	http://purl.obolibrary.org/obo/MONDO_0007007	Ureaplasma urealyticum urethritis	0	0
http://www.ebi.ac.uk/efo/EFO_1001226	uremia	EFO	http://purl.obolibrary.org/obo/MONDO_0007008	uremia	0	0
http://www.ebi.ac.uk/efo/EFO_1001227	ureterocele	EFO	http://purl.obolibrary.org/obo/MONDO_0008628	ureterocele (disease)	0	0
http://www.ebi.ac.uk/efo/EFO_1001228	ureterolithiasis	EFO	http://purl.obolibrary.org/obo/MONDO_0007009	ureterolithiasis	0	0
http://www.ebi.ac.uk/efo/EFO_1001229	maculopapular cutaneous mastocytosis	EFO	http://purl.obolibrary.org/obo/MONDO_0019316	maculopapular cutaneous mastocytosis	0	0
http://www.ebi.ac.uk/efo/EFO_1001230	uveal cancer	EFO	http://purl.obolibrary.org/obo/MONDO_0002659	uveal cancer	0	0
http://www.ebi.ac.uk/efo/EFO_1001231	uveitis	EFO	http://purl.obolibrary.org/obo/MONDO_0020283	uveitis (disease)	4	0
http://www.ebi.ac.uk/efo/EFO_1001232	uveoparotid fever	EFO	http://purl.obolibrary.org/obo/MONDO_0007011	uveoparotid fever	0	0
http://www.ebi.ac.uk/efo/EFO_1001233	variant Creutzfeld-Jacob disease	EFO	http://purl.obolibrary.org/obo/MONDO_0007012	variant Creutzfeld-Jacob disease	0	0
